19,2024-01-10 15:27:00.000000,,[Remote],https://cdn.filestackcontent.com/h6KWf6MwSTCacpu3cDgi,Kard,https://boards.greenhouse.io/kardfinancialinc/jobs/4356538005,Assistant Controller,"[Advertising, Finance, Sales and Marketing]",1
20,2024-01-10 09:44:32.000000,,[United States],https://cdn.filestackcontent.com/ztvno5GTuCECUSmw7vEs,Outreach,https://jobs.lever.co/outreach/842f0a44-d4bf-41c3-a237-f41d10e54b0a,"Director, GTM Finance","[Data and Analytics, DeepTech, Information Technology, Sales and Marketing, Software]",1
21,2024-01-17 17:47:49.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/G9R2OZNlRHCZkFToLE8E,Belong Anywhere Ltd,https://boards.greenhouse.io/bubble/jobs/7098534002,Recruiting Coordinator,"[Administrative Services, HR and Recruiting, Information Technology, Internet Services, Software]",2
22,2024-01-16 15:53:15.000000,,"[Barcelona, Spain]",https://cdn.filestackcontent.com/poWVRYtCRdiVkflQfKKg,Preply,https://boards.greenhouse.io/preply/jobs/5857524003,Localization Project Coordinator (PTBR/KO/JP/TR),"[Education, Software]",2
23,2024-01-15 14:12:21.000000,,[Dubai - United Arab Emirates],https://cdn.filestackcontent.com/PYEVWuv9QGCXjAXPxS7I,HyBird,https://ae.linkedin.com/jobs/view/executive-assistant-at-hybird-3803885520,Executive Assistant,"[Data and Analytics, DeepTech, Finance, Hardware, Information Technology, Software]",2
24,2024-01-10 15:13:50.000000,,[],https://cdn.filestackcontent.com/tXjTVakeSKWyDzaxBEw2,Freight Farms,https://www.freightfarms.com/careers-marketing-coordinator,Marketing Coordinator,"[Agriculture and Farming, Food]",2
25,2024-01-09 18:51:53.000000,,"[Hamburg, Germany]",https://cdn.filestackcontent.com/EbNhoW4lTnW4W7TTVBMX,VOIDS,https://de.linkedin.com/jobs/view/customer-success-manager-at-voids-3801742350,Customer Success Manager,"[Commerce and Shopping, Finance, Information Technology, Software]",2
26,2024-01-08 08:05:49.000000,,"[Lagos, Nigeria]",https://cdn.filestackcontent.com/3VMcKAdFSIaqymHP60YT,Metro Africa Xpress,https://apply.workable.com/max-drive-1/j/A30698AF93,Recovery Manager,"[Administrative Services, Transportation]",2
27,2024-01-08 08:05:28.000000,,"[ilorin, nigeria]",https://cdn.filestackcontent.com/3VMcKAdFSIaqymHP60YT,Metro Africa Xpress,https://apply.workable.com/max-drive-1/j/256E8D0669,Facility/Administrative Officer - Ilorin,"[Administrative Services, Transportation]",2
28,2024-01-08 08:05:20.000000,,"[Lagos, Nigeria]",https://cdn.filestackcontent.com/3VMcKAdFSIaqymHP60YT,Metro Africa Xpress,https://apply.workable.com/max-drive-1/j/6538027C3E,Executive Assistant to CEO,"[Administrative Services, Transportation]",2
29,2024-01-05 17:29:00.000000,,"[Remote, Los Angeles, CA, USA]",https://cdn.filestackcontent.com/2haNstdoTjaJz5TBkAcw,PeakMetrics,https://wellfound.com/company/peakmetricsapp/jobs/2888132-director-of-insights,Director of Insights,"[Data and Analytics, DeepTech, Information Technology, Sales and Marketing, Security, Software]",2
30,2024-01-05 16:11:49.000000,,"[Detroit, MI, USA]",https://cdn.filestackcontent.com/yPowMGelSdCrJEsK6JMq,Airspace Link,https://recruiting.paylocity.com/Recruiting/Jobs/Details/2140539,Executive Assistant,"[Data and Analytics, DeepTech, Government and Military, Hardware, Software, Transportation]",2
31,2024-01-05 12:21:24.000000,,[],https://cdn.filestackcontent.com/pGNFhQt1RaqRIHkOMUDc,Space Products and Innovation GmbH,https://www.spinintech.com/_files/ugd/0ac116_71704d1447d34ded9d9b6738a3b1a1d3.pdf,Administrative Assistant (Italy),"[DeepTech, Manufacturing, Transportation]",2
32,2023-12-23 11:11:14.000000,,"[Paris, France]",https://cdn.filestackcontent.com/Io6SvbCeRzu80KY2I4mJ,Gorgias,https://jobs.ashbyhq.com/gorgias/90277186-bb43-43a8-9c25-03e9c8fbabc4,Events Manager,"[Administrative Services, Commerce and Shopping, Consumer Products, Hardware, Information Technology, Professional Services, Software]",2
33,2023-12-21 09:43:14.000000,,"[Birmingham, AL, USA, Huntsville, AL, USA, Birmingham, UK]",https://cdn.filestackcontent.com/0NbogT7NRqS9Gwu2qZST,Acclinate,https://jobs.gusto.com/postings/acclinate-inc-office-administrator-7f7d60a1-1919-4537-b07b-a152690bbfbe,Office Administrator,"[Biotechnology, DeepTech, Health]",2
34,2023-12-13 14:50:11.000000,,[United States],https://cdn.filestackcontent.com/Eew0twxBR7anEkz6ZzCP,Funnel Leasing,https://funnel-leasing.breezy.hr/p/33672d125888-enterprise-consultant,Enterprise Consultant,"[Information Technology, Internet Services, Real Estate, Sales and Marketing, Software]",2
35,2023-12-11 16:31:42.000000,,"[Nairobi, Kenya]",https://cdn.filestackcontent.com/4Q0QpnmSnKUE5OxfOgjT,Zipline,https://boards.greenhouse.io/flyzipline/jobs/5588245003,Global Quality Manager,"[Administrative Services, Consumer Products, DeepTech, Hardware, Health, Software, Transportation]",2
36,2023-12-11 10:33:19.000000,,"[United States, Remote]",https://cdn.filestackcontent.com/R0Iv6QK2TzWPASPjYXEn,Bluecore,https://boards.greenhouse.io/bluecoreinc/jobs/5020327004,Customer Success Manager,"[Advertising, Commerce and Shopping, Data and Analytics, DeepTech, Sales and Marketing, Software]",2
37,2023-12-08 13:26:02.000000,,"[Austin, TX, USA]",https://cdn.filestackcontent.com/JYXXJkFCQQm6sfS6e6X1,Self,https://boards.greenhouse.io/selffinancial/jobs/5034598004,Senior Administrative Assistant,"[Finance, Internet Services, Lending and Investments]",2
38,2023-12-06 14:28:50.000000,,"[Etna, CA, USA]",https://cdn.filestackcontent.com/JVgsOrJCQViaiEJaTxq3,Mast Reforestation,https://jobs.lever.co/MastReforestation/bd1eebb6-0e2e-4c76-a181-ac6bfbc3a629,Executive Assistant,"[Agriculture and Farming, Community and Lifestyle, Consumer Products, DeepTech, Energy, Finance, Hardware, Lending and Investments, Manufacturing, Software, Sustainability]",2
39,2023-12-06 14:24:37.000000,,"[Southlake, TX, USA]",https://cdn.filepicker.io/api/file/CZQY8qXqRIOH4wJU59zf,RobotLAB,https://cta-redirect.hubspot.com/cta/redirect/314265/7f55c340-0839-4293-a40a-65f917967aac,Customer Success Coordinator,"[Commerce and Shopping, Data and Analytics, DeepTech, Education, Hardware, Software]",2
40,2024-01-19 19:15:36.000000,,[Philippines],https://cdn.filestackcontent.com/iatZutndQ7qsfYxaoGQ9,LawnStarter,https://apply.workable.com/lawnstarter/j/B4C1B46B05,Part Time Customer Support Representative,"[Commerce and Shopping, Construction, Internet Services, Real Estate, Sports]",3
41,2024-01-19 15:28:07.000000,,"[South San Francisco, CA, USA]",https://cdn.filestackcontent.com/4Q0QpnmSnKUE5OxfOgjT,Zipline,https://boards.greenhouse.io/flyzipline/jobs/5862640003,Head of Product Management - Customer Platform,"[Administrative Services, Consumer Products, DeepTech, Hardware, Health, Software, Transportation]",12
42,2024-01-18 20:07:56.000000,,"[Kentucky, USA]",https://cdn.filestackcontent.com/BOPhif3QeuqPYMnnd0l5,Aline,https://www.indeed.com/viewjob?jk=550d80a058385ce8,Call Center Manager,"[Legal, Professional Services, Software]",3
43,2024-01-18 17:57:10.000000,,"[Seattle, WA, USA]",https://cdn.filestackcontent.com/ye63p3p7QkWdsI29tCfr,SpotHero,https://spothero.com/careers/5628260,Client Relationship Specialist,"[Commerce and Shopping, Mobile, Platforms, and Apps, Software, Transportation]",9
44,2024-01-18 16:13:53.000000,,"[London, UK]",https://cdn.filestackcontent.com/ztvno5GTuCECUSmw7vEs,Outreach,https://jobs.lever.co/outreach/5fe6b698-5c4f-44d5-8d61-00872888951b,"Customer Success Manager (EMEA) - London, UK","[Data and Analytics, DeepTech, Information Technology, Sales and Marketing, Software]",14
45,2024-01-18 14:29:47.000000,,"[Brussels, Belgium]",https://cdn.filestackcontent.com/ZtJfKhlaS7OKqlNrmKBI,Oper Credits,https://join.com/companies/oper/10346884-customer-support-advisor,Customer Support Advisor,"[Finance, Lending and Investments, Software]",3
46,2024-01-17 21:32:34.000000,,[Philippines],https://cdn.filestackcontent.com/iatZutndQ7qsfYxaoGQ9,LawnStarter,https://apply.workable.com/lawnstarter/j/3668A66D4A,Customer Support Representative,"[Commerce and Shopping, Construction, Internet Services, Real Estate, Sports]",3
47,2024-01-17 17:47:01.000000,,"[Anaheim, CA, USA]",https://cdn.filestackcontent.com/kfLGjR2IRvy25y5E8rkR,lovepop,https://www.indeed.com/viewjob?jk=fb087081154376fb,Part Time Key Holder,"[Commerce and Shopping, Consumer Products, Finance, Hardware, Software]",3
48,2024-01-17 13:33:35.000000,,[India],https://cdn.filestackcontent.com/NNpc1GyhS9yrUIYbjWK6,Degreed,https://boards.greenhouse.io/degreed/jobs/5049901004,Client Success Manager - India Remote,"[Education, HR and Recruiting, Software]",3
49,2024-01-17 13:33:33.000000,,[Australia],https://cdn.filestackcontent.com/NNpc1GyhS9yrUIYbjWK6,Degreed,https://boards.greenhouse.io/degreed/jobs/5060050004,Client Success Manager - Australia Remote,"[Education, HR and Recruiting, Software]",3
50,2024-01-17 11:41:27.000000,,"[Brazil, Mexico, Chile, Philippines, Remote, Peru, Ecuador, South America]","https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/sxEexwAvTwui5WPmlrQp",GroupRaise,https://wellfound.com/company/groupraise-com/jobs/2898253-customer-success-lead-for-social-impact-startup-in-food-industry,Customer Success Lead for social impact startup in food industry,"[Community and Lifestyle, Food]",14
75,2024-01-02 02:12:03.000000,,"[Palo Alto, CA, USA, San Francisco, CA, USA, Remote, New York, NY, USA]",https://cdn.filestackcontent.com/1DnXsNR4S321Ym440Bxj,aVenture,https://jobs.techstars.com/companies/aventure/jobs/32818242-founding-engineer,Founding Engineer,[],15
51,2024-01-17 09:32:02.000000,,[Philippines],https://cdn.filestackcontent.com/aILd2T7KQXKMajHBNTCr,INSPECTORIO,https://apply.workable.com/inspectorio/j/582666E108,Customer Success Associate,"[Commerce and Shopping, Consumer Products, Information Technology, Manufacturing, Professional Services, Software, Sustainability, Transportation]",14
52,2024-01-17 09:32:01.000000,,[Vietnam],https://cdn.filestackcontent.com/aILd2T7KQXKMajHBNTCr,INSPECTORIO,https://apply.workable.com/inspectorio/j/9AD3C3207F,Customer Success Associate,"[Commerce and Shopping, Consumer Products, Information Technology, Manufacturing, Professional Services, Software, Sustainability, Transportation]",14
53,2024-01-16 15:43:59.000000,,"[Sydney, NSW, Australia]",https://cdn.filestackcontent.com/4KjRkJHSvCkOk27V90TF,Carma,https://jobs.lever.co/carma/392365fb-d463-40af-bc1d-3a2a4448fbec,Customer Service Specialist,"[Commerce and Shopping, Finance, Transportation]",3
54,2024-01-13 15:40:37.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/G9R2OZNlRHCZkFToLE8E,Belong Anywhere Ltd,https://boards.greenhouse.io/bubble/jobs/7095572002,Technical Product Support Specialist - New Grad 2024,"[Administrative Services, HR and Recruiting, Information Technology, Internet Services, Software]",12
55,2024-01-13 15:40:36.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/G9R2OZNlRHCZkFToLE8E,Belong Anywhere Ltd,https://boards.greenhouse.io/bubble/jobs/7095563002,Technical Product Support Specialist - New Grad 2023,"[Administrative Services, HR and Recruiting, Information Technology, Internet Services, Software]",12
56,2024-01-11 16:58:33.000000,,"[Fort Worth, TX, USA, Dallas, TX, USA]",https://cdn.filestackcontent.com/4Q0QpnmSnKUE5OxfOgjT,Zipline,https://boards.greenhouse.io/flyzipline/jobs/5855122003,Customer Support Manager,"[Administrative Services, Consumer Products, DeepTech, Hardware, Health, Software, Transportation]",3
57,2024-01-11 15:01:57.000000,,"[Mexico City, Mexico]",https://cdn.filestackcontent.com/1MJB5dHQQZWYHEpMHVew,Cinchy,https://wellfound.com/company/cinchy/jobs/2892445-technical-support-specialist-mexico,Technical Support Specialist - Mexico,"[Data and Analytics, Information Technology, Software]",6
58,2024-01-11 15:01:56.000000,,"[San Jose, CA, USA]",https://cdn.filestackcontent.com/1MJB5dHQQZWYHEpMHVew,Cinchy,https://wellfound.com/company/cinchy/jobs/2892444-technical-support-specialist-costa-rica,Technical Support Specialist - Costa Rica,"[Data and Analytics, Information Technology, Software]",6
